Cryo,Map Resolution,PDB,Peak Level,Size Cutoff >,Cryo Type,vTree#,numOfVoxels,numberOfNeighbors,neighbor trees,Max Density,MinDensity,AvgDensity,stdDensity,Percentage of voxels within 1 std,Percentage of voxels within 2 std,PCA_EigenValue1,PCA_EigenValue2,PCA_EigenValue3,PCA Thickness Ratio ev1/ev2,PCA Thickness Ratio ev2/ev3,Structure Tensor Helix (Percentage),Structure Tensor Sheet (Percentage),Percentage of voxels with density less than average,Radius of Gyration,Width,Hlx overlap (percentage),Strand overlap (percentage),Loop overlap (percentage),Unknown (percentage) - most likely outside protein model (noise),Label
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,159,41,3,6 7 115,0.58,0.52,0.55,0.02,0.66,0.95,5.75,1.81,1.22,3.18,1.48,0.61,0.39,0.44,3,3.64974,0.34,0.66,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,213,16,2,39 123,0.5,0.45,0.47,0.01,0.75,1,1.53,1.46,0.63,1.05,2.31,0.44,0.56,0.56,1.9,2.10718,0.44,0,0,0.56,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,207,18,0,,0.57,0.48,0.51,0.03,0.61,0.94,1.71,1.48,0.77,1.15,1.93,0.44,0.56,0.67,2,2.58076,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,206,19,2,81 196,0.46,0.36,0.42,0.02,0.68,0.95,2.52,1.33,0.52,1.9,2.53,0.47,0.53,0.37,2.1,2.10718,0.21,0,0,0.79,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,212,17,2,20 54,0.53,0.45,0.5,0.02,0.76,0.94,1.74,1.45,0.8,1.2,1.81,0.24,0.76,0.47,2,2.58076,0.06,0.94,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,158,42,2,30 122,0.48,0.4,0.46,0.02,0.67,0.98,6.45,2.1,1.04,3.07,2.01,0.45,0.55,0.43,3.2,3.33174,0,0.31,0.48,0.21,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,14,252,7,17 35 39 41 91 146 232,0.63,0.46,0.53,0.04,0.65,0.96,21.42,10.64,6.16,2.01,1.73,0.49,0.51,0.56,6.3,7.29948,0.13,0.03,0.84,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,170,37,3,57 75 76,0.55,0.45,0.5,0.03,0.62,1,3.71,2.58,1.1,1.44,2.35,0.41,0.59,0.51,2.8,4.21436,0,0.03,0.97,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,28,207,6,4 93 113 114 167 176,0.67,0.47,0.55,0.05,0.63,0.97,22.99,5.15,3.8,4.47,1.36,0.45,0.55,0.57,5.7,4.47,0.65,0.35,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,164,39,2,144 191,0.39,0.35,0.37,0.01,0.59,0.97,4.05,2.02,1.35,2,1.5,0.54,0.46,0.56,2.8,4.47,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,2,381,10,15 35 39 108 123 135 140 155 232 234,0.61,0.41,0.51,0.04,0.64,0.97,39.37,16.83,5.77,2.34,2.92,0.49,0.51,0.53,8,10.5359,0.16,0.62,0.22,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,182,31,2,9 47,0.53,0.44,0.49,0.02,0.61,1,3.55,1.61,1.06,2.21,1.51,0.35,0.65,0.45,2.5,2.58076,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,196,24,3,78 81 206,0.49,0.43,0.45,0.02,0.58,0.96,3.1,1.22,0.85,2.55,1.43,0.5,0.5,0.54,2.3,3.64974,0.96,0,0.04,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,31,198,4,125 146 163 205,0.66,0.46,0.56,0.05,0.64,0.97,24.97,4.41,2.45,5.67,1.8,0.57,0.43,0.56,5.7,4.47,0.99,0,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,25,213,7,70 109 114 116 126 161 163,0.72,0.47,0.56,0.06,0.65,0.97,25.73,6.03,2.48,4.26,2.43,0.63,0.37,0.56,5.9,3.64974,0.95,0.04,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,169,37,0,,0.53,0.39,0.46,0.03,0.65,0.95,10.67,1.42,0.56,7.53,2.54,0.86,0.14,0.54,3.6,3.64974,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,141,56,3,27 87 149,0.53,0.44,0.48,0.02,0.66,0.96,5.41,3.87,1.13,1.4,3.43,0.38,0.63,0.55,3.3,2.10718,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,155,44,4,2 69 174 194,0.47,0.38,0.42,0.02,0.7,0.98,3.03,2.3,1.82,1.32,1.26,0.45,0.55,0.55,2.7,2.58076,0,0,0.86,0.14,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,19,234,5,36 45 79 86 151,0.7,0.51,0.59,0.05,0.61,0.97,15.74,7.78,3.11,2.02,2.5,0.49,0.51,0.55,5.2,8.94,0.99,0,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,223,12,2,15 123,0.56,0.48,0.52,0.02,0.75,1,2.21,0.88,0.46,2.51,1.92,0.58,0.42,0.58,1.9,2.10718,0.83,0.17,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,222,12,2,30 42,0.53,0.5,0.51,0.01,0.58,1,2.19,1.27,0.51,1.72,2.48,0.33,0.67,0.5,2,1.49,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,18,234,5,55 77 135 143 177,0.59,0.45,0.54,0.04,0.68,0.97,33.53,5.06,2.99,6.62,1.69,0.53,0.47,0.5,6.5,3.64974,0,0.67,0.33,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,154,45,1,109,0.52,0.41,0.47,0.03,0.62,0.98,5.65,2.29,1.36,2.46,1.68,0.67,0.33,0.44,3.1,6.14343,0,0.31,0.27,0.42,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,140,56,4,2 69 94 183,0.53,0.44,0.48,0.02,0.68,0.95,4.78,3.95,1.25,1.21,3.16,0.34,0.66,0.55,3.2,2.58076,0.75,0,0.25,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,168,37,1,88,0.51,0.46,0.49,0.01,0.65,0.97,6.33,1.66,1.07,3.82,1.55,0.59,0.41,0.54,3.1,3.64974,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,24,218,5,60 121 128 139 153,0.6,0.46,0.51,0.03,0.67,0.95,25.9,6.04,2.14,4.29,2.82,0.54,0.46,0.6,5.9,4.94177,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,30,203,7,42 58 105 122 158 166 222,0.61,0.47,0.53,0.03,0.65,0.96,11.21,8.69,3.71,1.29,2.34,0.56,0.44,0.54,4.9,8.0239,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,197,24,3,54 75 76,0.52,0.47,0.49,0.01,0.63,0.96,2.29,1.53,0.94,1.5,1.63,0.42,0.58,0.54,2.2,2.10718,0,0.04,0.96,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,183,31,1,140,0.49,0.43,0.46,0.02,0.65,0.97,3.11,1.55,1.17,2.01,1.32,0.35,0.65,0.55,2.5,3.33174,0.19,0,0.06,0.74,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,195,24,1,22,0.48,0.4,0.44,0.02,0.63,1,2.46,1.49,0.98,1.65,1.53,0.38,0.63,0.5,2.3,2.10718,0,0,0.13,0.88,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,181,31,2,40 80,0.6,0.47,0.53,0.04,0.61,1,3.23,1.4,1.19,2.31,1.18,0.94,0.06,0.55,2.5,2.58076,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,26,212,7,1 38 59 68 156 198 228,0.62,0.47,0.53,0.03,0.61,0.97,18.35,6.85,3.45,2.68,1.99,0.41,0.59,0.51,5.4,6.32153,0,0.95,0,0.05,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,32,189,6,62 65 113 178 193 238,0.7,0.43,0.56,0.06,0.64,0.95,19.04,8.32,2.07,2.29,4.03,0.47,0.53,0.53,5.5,5.16151,0,0,0.97,0.03,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,156,44,2,1 26,0.57,0.48,0.52,0.03,0.59,1,3.63,2.65,1.19,1.37,2.22,0.48,0.52,0.5,2.8,3.33174,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,142,56,1,54,0.57,0.42,0.48,0.04,0.68,0.98,6.68,2.45,1.34,2.72,1.83,0.45,0.55,0.52,3.3,3.33174,0.02,0,0,0.98,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,208,18,1,116,0.56,0.47,0.5,0.03,0.67,0.94,1.63,1.21,1,1.35,1.21,0.5,0.5,0.56,2,2.10718,0.17,0,0.39,0.44,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,220,13,2,10 112,0.57,0.48,0.53,0.03,0.62,1,1.95,1.2,0.86,1.62,1.39,0.92,0.08,0.46,2,2.10718,0.85,0,0.15,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,221,13,0,,0.48,0.42,0.44,0.02,0.62,1,1.48,0.98,0.56,1.51,1.77,0.54,0.46,0.62,1.8,2.58076,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,209,17,4,29 71 94 108,0.51,0.47,0.49,0.01,0.65,1,2.5,0.97,0.69,2.58,1.4,0.06,0.94,0.53,2.1,3.64974,0,1,0,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,143,54,3,18 66 77,0.61,0.49,0.55,0.03,0.65,0.98,4.48,3.02,1.38,1.48,2.18,0.46,0.54,0.56,3,3.64974,0.02,0,0.98,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,157,42,2,6 160,0.54,0.46,0.5,0.02,0.69,0.98,3.64,2.32,1.22,1.57,1.91,0.26,0.74,0.48,2.7,4.71179,0,0.07,0.93,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,33,186,3,55 77 106,0.67,0.5,0.57,0.05,0.65,0.95,22.6,4.46,3.04,5.07,1.47,0.61,0.39,0.59,5.6,6.49476,0.97,0.02,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,27,207,5,3 22 61 141 172,0.61,0.45,0.52,0.04,0.66,0.96,14.48,10.02,2.13,1.44,4.71,0.33,0.67,0.53,5.2,3.64974,0,0.87,0.13,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,180,32,1,57,0.43,0.34,0.39,0.02,0.72,0.97,2.48,2.04,1.14,1.22,1.79,0.28,0.72,0.47,2.4,3.64974,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,194,25,2,155 174,0.43,0.38,0.41,0.01,0.68,0.96,4.03,1.93,0.49,2.08,3.98,0.68,0.32,0.36,2.6,2.10718,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,190,28,0,,0.45,0.37,0.41,0.02,0.64,1,2.57,1.81,0.94,1.43,1.93,0.25,0.75,0.46,2.4,3.64974,0,0,0.82,0.18,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,184,31,0,,0.47,0.4,0.43,0.02,0.71,0.94,8.37,1.8,0.81,4.64,2.22,0.65,0.35,0.45,3.4,5.57507,0.06,0,0,0.94,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,9,290,5,47 53 89 108 182,0.67,0.46,0.56,0.04,0.69,0.94,19.07,17.44,4.16,1.09,4.19,0.43,0.57,0.54,6.5,6.14343,0.02,0.88,0.1,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,153,45,4,24 29 60 128,0.54,0.45,0.49,0.02,0.69,0.96,5.45,2.37,1.07,2.3,2.22,0.47,0.53,0.56,3,3.33174,0.53,0,0.47,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,147,51,1,40,0.53,0.44,0.48,0.02,0.63,0.98,9.09,2.42,0.88,3.75,2.75,0.53,0.47,0.55,3.6,3.64974,0.25,0.02,0,0.73,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,23,221,2,77 103,0.72,0.48,0.57,0.05,0.71,0.94,12.6,9.06,3.15,1.39,2.87,0.44,0.56,0.56,5.1,5.16151,0.95,0,0,0.05,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,37,169,3,93 120 179,0.74,0.49,0.57,0.06,0.69,0.95,11.24,6.42,2.77,1.75,2.31,0.35,0.65,0.56,4.6,4.47,0.96,0.02,0,0.02,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,225,11,1,81,0.44,0.41,0.42,0.01,0.64,1,2.5,0.99,0.3,2.53,3.26,0.64,0.36,0.36,2,2.10718,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,219,13,0,,0.48,0.43,0.46,0.02,0.69,1,2.87,0.86,0.68,3.34,1.26,0.31,0.69,0.54,2.1,2.58076,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,218,13,0,,0.46,0.4,0.44,0.02,0.77,0.92,1.78,0.94,0.78,1.89,1.2,0.08,0.92,0.38,1.9,3.33174,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,224,12,1,20,0.48,0.42,0.44,0.02,0.5,1,1.27,0.54,1.14,2.34,0.48,0.42,0.58,0.5,1.7,2.10718,0.33,0,0,0.67,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,36,177,6,8 13 16 19 110 111,0.67,0.5,0.56,0.04,0.63,0.97,11.99,4.89,3.57,2.45,1.37,0.47,0.53,0.59,4.6,4.94177,0.89,0.11,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,22,223,7,27 42 61 84 87 172 195,0.62,0.44,0.52,0.04,0.69,0.95,32.37,5.55,3.59,5.83,1.55,0.48,0.52,0.59,6.5,3.64974,0,0.01,0.99,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,146,52,4,14 31 35 91,0.6,0.46,0.52,0.04,0.65,0.96,5.57,1.82,1.7,3.06,1.07,0.48,0.52,0.58,3.1,2.58076,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,152,47,1,76,0.55,0.43,0.49,0.04,0.6,1,3.2,2.75,1.55,1.16,1.77,0.38,0.62,0.53,2.8,2.58076,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,8,295,4,36 89 117 204,0.65,0.47,0.55,0.04,0.69,0.97,37.17,4.93,3.89,7.55,1.26,0.7,0.3,0.56,6.9,6.14343,0.99,0,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,185,31,1,38,0.57,0.43,0.49,0.04,0.65,1,5.85,1.62,0.74,3.62,2.2,0.45,0.55,0.52,2.9,2.10718,0,0,0.65,0.35,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,191,28,1,164,0.41,0.35,0.39,0.02,0.64,0.96,4.65,1.64,0.67,2.83,2.46,0.29,0.71,0.43,2.7,2.58076,0,0,0.43,0.57,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,187,30,3,3 102 226,0.58,0.48,0.52,0.03,0.67,0.97,2.82,2.06,0.9,1.37,2.3,0.33,0.67,0.53,2.5,3.64974,0,0,0.5,0.5,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,193,26,3,32 65 178,0.57,0.48,0.52,0.02,0.73,0.96,3.09,1.41,0.97,2.2,1.45,0.35,0.65,0.54,2.4,2.58076,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,144,54,1,164,0.41,0.35,0.38,0.02,0.63,1,5.6,2.67,1.25,2.1,2.14,0.46,0.54,0.5,3.2,2.58076,0,0,0.93,0.07,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,150,48,2,109 200,0.61,0.4,0.49,0.06,0.67,0.98,3.87,2.24,1.54,1.73,1.46,0.46,0.54,0.48,2.8,2.58076,0,0,0.35,0.65,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,178,34,4,32 65 113 193,0.61,0.5,0.54,0.03,0.59,1,3.35,2.4,1.24,1.39,1.94,0.12,0.88,0.5,2.7,2.10718,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,34,182,5,1 20 57 131 192,0.61,0.42,0.5,0.05,0.65,0.96,23.2,3.12,2.58,7.43,1.21,0.73,0.27,0.55,5.5,4.94177,0.93,0.07,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,20,234,5,34 186 192 212 224,0.65,0.43,0.52,0.07,0.66,0.95,28.01,5.37,2.82,5.21,1.91,0.6,0.4,0.57,6.1,8.5594,0.98,0.01,0,0.01,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,226,11,1,187,0.52,0.45,0.48,0.02,0.73,0.91,1.46,0.79,0.53,1.85,1.48,0.82,0.18,0.55,1.7,2.10718,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,227,11,0,,0.38,0.35,0.37,0.01,0.82,1,2.17,0.67,0.43,3.26,1.54,0.27,0.73,0.36,1.8,2.10718,0,0,0,1,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,21,228,4,4 75 125 188,0.61,0.43,0.51,0.05,0.6,0.98,35.81,4.55,2.94,7.88,1.55,0.84,0.16,0.53,6.7,3.64974,0.93,0,0.07,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,35,179,5,2 14 69 146 232,0.58,0.41,0.49,0.04,0.64,0.97,12.55,8.36,2.85,1.5,2.93,0.53,0.47,0.54,5,2.58076,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,179,33,2,37 73,0.59,0.48,0.52,0.03,0.64,0.97,3.89,2.4,0.88,1.62,2.73,0.48,0.52,0.52,2.7,3.64974,0.91,0,0.03,0.06,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,151,47,4,19 45 73 79,0.66,0.5,0.57,0.05,0.53,0.98,3.16,2.49,1.78,1.27,1.4,0.66,0.34,0.49,2.8,3.64974,0.45,0,0.51,0.04,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,145,53,2,78 135,0.52,0.42,0.46,0.03,0.58,0.98,9.11,2.05,1.05,4.44,1.95,0.7,0.3,0.51,3.6,4.47,0,0.51,0.08,0.42,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,192,28,2,20 34,0.51,0.42,0.46,0.02,0.57,0.96,2.55,1.03,1.57,2.48,0.65,0.25,0.75,0.54,2.3,2.58076,0.64,0,0,0.36,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,186,31,1,20,0.51,0.42,0.46,0.02,0.71,0.97,5.59,1.55,0.78,3.59,1.99,0.58,0.42,0.55,2.9,2.58076,0.26,0,0,0.74,Unknown
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,91,101,5,13 14 48 112 146,0.66,0.49,0.55,0.04,0.72,0.92,14.44,3.08,1.53,4.7,2.01,0.47,0.53,0.55,4.4,7.29948,0.92,0.05,0.03,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,85,107,1,41,0.63,0.4,0.49,0.05,0.66,0.97,12.13,6.1,2.76,1.99,2.21,0.4,0.6,0.55,4.7,3.64974,0.19,0,0.43,0.38,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,52,148,4,7 63 78 130,0.65,0.48,0.55,0.04,0.61,0.98,8.95,4.77,3.37,1.88,1.41,0.86,0.14,0.55,4.2,6.14343,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,46,154,5,3 88 103 165 239,0.67,0.47,0.55,0.05,0.65,0.95,13.05,4.72,2.89,2.76,1.64,0.45,0.55,0.58,4.6,6.14343,0,0.03,0.97,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,122,74,3,30 42 158,0.54,0.44,0.5,0.02,0.68,0.97,6.87,4.85,1.31,1.42,3.71,0.57,0.43,0.53,3.7,4.47,0,0.5,0.5,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,136,63,2,66 86,0.63,0.49,0.55,0.04,0.6,0.98,3.9,3.34,1.98,1.17,1.69,0.92,0.08,0.52,3.1,4.47,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,137,63,3,15 47 117,0.58,0.5,0.54,0.02,0.71,0.98,4.97,2.71,1.96,1.83,1.38,0.29,0.71,0.54,3.2,4.94177,0.02,0.9,0.08,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,123,74,5,2 13 39 213 223,0.58,0.46,0.51,0.03,0.64,0.97,8.04,2.56,1.78,3.14,1.44,0.81,0.19,0.51,3.6,4.94177,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,47,152,5,9 117 137 182 204,0.6,0.49,0.54,0.03,0.61,0.99,19.49,4.79,2.12,4.06,2.26,0.34,0.66,0.51,5.2,8.0239,0,0.91,0.09,0,Sheet
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,53,148,3,9 64 95,0.61,0.48,0.53,0.03,0.63,0.97,12.62,4.58,2.18,2.76,2.1,0.66,0.34,0.56,4.5,4.47,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,84,107,2,22 166,0.52,0.42,0.47,0.02,0.61,0.97,7.05,4.17,2.6,1.69,1.6,0.35,0.65,0.53,3.8,4.21436,0,0.03,0.76,0.21,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,90,102,2,12 139,0.53,0.45,0.49,0.02,0.61,0.99,8.33,3.57,2.32,2.33,1.54,0.82,0.18,0.56,3.8,6.82804,1,0,0,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,86,106,2,19 136,0.61,0.47,0.53,0.04,0.6,0.97,11.3,3.29,1.93,3.44,1.7,0.78,0.22,0.53,4.1,6.98872,0.99,0,0.01,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,92,101,1,13,0.56,0.45,0.5,0.03,0.58,0.98,6.31,5.4,1.95,1.17,2.76,0.38,0.62,0.54,3.8,8.0239,0,0,1,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,109,85,6,4 25 114 116 150 154,0.64,0.46,0.53,0.04,0.65,0.95,7.24,3.01,2.37,2.41,1.27,0.49,0.51,0.56,3.6,3.64974,0.05,0.12,0.84,0,Loop
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,45,156,4,16 19 148 151,0.66,0.46,0.55,0.05,0.63,0.97,16.56,5.41,1.99,3.06,2.71,0.57,0.43,0.53,5,5.57507,0.97,0,0.03,0,Helix
ProteinSet/emd_6980_B.mrc,5.6,ProteinSet/6a5l.pdb,0.95,9,Authentic,51,148,1,106,0.62,0.45,0.53,0.04,0.62,0.98,11.97,3.94,3.01,3.04,1.31,0.49,0.51,0.54,4.4,6.98872,0.02,0.92,0.05,0.01,Sheet
